TV-AV,LED-телевизоры,LG,"LG 32LN540B",,"32"", 1366x768, HDTV, 720p, LED-подсветка, 100 Гц, мощность звука 20 Вт, HDMI x3"
TV-AV,LED-телевизоры,LG,"LG 42LA620",747.04,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 42LA640",851.2,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 42LA660",890.4,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 42LA691S",991.2,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 42LA740",,"42"", 1920x1080, HDTV, 1080p (Full HD), TFT IPS, LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA620",1002.4,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA640S",1080.8,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA660",1195.04,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA691",1296.96,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA720",,"47"", 1920x1080, HDTV, 1080p (Full HD), TFT IPS, LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LA740",,"47"", 1920x1080, HDTV, 1080p (Full HD), TFT IPS, LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LM660",,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x4, VGA, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 47LM960",,"47"", 1920x1080, HDTV, 1080p (Full HD), TFT S-IPS, LED-подсветка, 1000 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, VGA, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA620",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA640",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA660",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA691",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA740",,"55"", 1920x1080, HDTV, 1080p (Full HD), TFT IPS, LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA790",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,LG,"LG 55LA860V",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 800 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 32PFL3008",,"32"", 1366x768, HDTV, 720p, LED-подсветка, 100 Гц, DVR, мощность звука 12 Вт, HDMI x2, VGA"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 32PFL3258",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, DVR, мощность звука 20 Вт, HDMI x2, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 32PFL5008",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 300 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 40PFL3008",,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, DVR, мощность звука 16 Вт, HDMI x2, VGA"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 40PFL4508",764.96,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 40PFL8008",,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1400 Гц, 3D, DVR, 2 TV-тюнера, мощность звука 30 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 42PFL3208",,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, DVR, мощность звука 20 Вт, HDMI x2, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 42PFL5008",,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 300 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 42PFL5028",,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 300 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 42PFL7008",,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 700 Гц, 3D, DVR, мощность звука 24 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 46PFL3208",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, DVR, мощность звука 20 Вт, HDMI x2, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 46PFL4508",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 46PFL8008",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1400 Гц, 3D, DVR, 2 TV-тюнера, мощность звука 30 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 47PFL5008",1092,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 300 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x3, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 47PFL5028",,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 300 Гц, 3D, DVR, 2 TV-тюнера, мощность звука 24 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 47PFL6007",1344,"47"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x4, VGA, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 55PFL6008",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 500 Гц, 3D, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 55PFL7008",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 700 Гц, 3D, DVR, 2 TV-тюнера, мощность звука 24 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,PHILIPS,"PHILIPS 55PFL8008",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1400 Гц, 3D, DVR, 2 TV-тюнера, мощность звука 30 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32ES5500",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F4000",388.64,"32"", 1366x768, HDTV, 720p, LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F4500",504,"32"", 1366x768, HDTV, 720p, LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F4510",568.96,"32"", 1366x768, HDTV, 720p, LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV),  Цвет - БЕЛЫЙ"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F5000",433.44,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F5300",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F5500",504,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F6100",539.84,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F6400",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE32F6510",,"32"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV),  Цвет - БЕЛЫЙ"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE39F5000",582.4,"39"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE39F5300",627.2,"39"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE39F5500",677.6,"39"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE39F5700",710.08,"39"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6100",733.6,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6400",753.76,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, Bluetooth, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6500",836.64,"ЖК-телевизор, 40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6510",965.44,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6650",,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 600 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F6800",873.6,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F7000",,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 800 Гц, 3D, картинка в картинке, DVR, 3 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE40F8000",,"40"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1000 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 40 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE42F5000",610.4,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE42F5300",,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE42F5500",722.4,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE42F5700",735.84,"42"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F5000",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F5300",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F5500",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6100",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6400",1013.6,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, Bluetooth, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6500",1120,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6510",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV),  Цвет - БЕЛЫЙ"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6650",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 600 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F6800",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fii, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F7000",,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 800 Гц, 3D, картинка в картинке, DVR, 3 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fii, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE46F8000",1808.8,"46"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1000 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 40 Вт, HDMI x4, Ethernet, Wi-Fii, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE50F5000",1120,"50"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE50F5500",,"50"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE50F6100",,"50"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE50F6800",1467.2,"50"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE51F5000",,"51"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE51F5500",,"51"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE51F8500",,"51"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1000 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 40 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F5700",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x3, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6100",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6400",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 200 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, Bluetooth, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6500",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6510",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV),  Цвет - БЕЛЫЙ"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6650",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 600 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F6800",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F7000",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 800 Гц, 3D, картинка в картинке, DVR, 3 TV-тюнера, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE55F8000",,"55"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 1000 Гц, 3D, картинка в картинке, DVR, 2 TV-тюнера, мощность звука 40 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE60F5000",,"60"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 100 Гц, картинка в картинке, мощность звука 20 Вт, HDMI x2"
TV-AV,LED-телевизоры,SAMSUNG,"SAMSUNG UE60F6100",,"60"", 1920x1080, HDTV, 1080p (Full HD), LED-подсветка, 400 Гц, 3D, картинка в картинке, DVR, мощность звука 20 Вт, HDMI x4, Ethernet, Wi-Fi, доступ в интернет (Smart TV)"
